0.1,80.0,0.0,0.0,80.0,0.0,0.0
0.2,80.0,0.0,0.0,80.0,0.0,0.0
0.3,80.0,0.0,0.0,80.0,0.0,0.0
0.4,80.0,0.0,0.0,80.0,0.0,0.0
0.5,80.0,0.0,0.0,80.0,0.0,0.0
0.6,80.0,0.0,0.0,80.0,0.0,0.0
0.7,80.0,0.0,0.0,80.0,0.0,0.0
0.8,80.0,0.0,0.0,80.0,0.0,0.0
0.9,80.0,0.0,0.0,80.0,0.0,0.0
1.0,80.0,0.0,0.0,80.0,0.0,0.0
1.1,80.0,0.0,0.0,80.0,0.0,0.0
1.2,80.0,0.0,0.0,80.0,0.0,0.0
1.3,80.0,0.0,0.0,80.0,0.0,0.0
1.4,80.0,0.0,0.0,80.0,0.0,0.0
1.5,80.0,0.0,0.0,80.0,0.0,0.0
1.6,80.0,0.0,0.0,80.0,0.0,0.0
1.7,80.0,0.0,0.0,80.0,0.0,0.0
1.8,80.0,0.0,0.0,80.0,0.0,0.0
1.9,80.0,0.0,0.0,80.0,0.0,0.0
2.0,80.0,0.0,0.0,80.0,0.0,0.0
2.1,80.0,0.0,0.0,80.0,0.0,0.0
2.2,80.0,0.0,0.0,80.0,0.0,0.0
2.3,80.0,0.0,0.0,80.0,0.0,0.0
2.4,80.0,0.0,0.0,80.0,0.0,0.0
2.5,80.0,0.0,0.0,80.0,0.0,0.0
2.6,80.0,0.0,0.0,80.0,0.0,0.0
2.7,80.0,0.0,0.0,80.0,0.0,0.0
2.8,80.0,0.0,0.0,80.0,0.0,0.0
2.9,80.0,0.0,0.0,80.0,0.0,0.0
3.0,80.0,0.0,0.0,80.0,0.0,0.0
3.1,80.0,0.0,0.0,80.0,0.0,0.0
3.2,80.0,0.0,0.0,80.0,0.0,0.0
3.3,80.0,0.0,0.0,80.0,0.0,0.0
3.4,80.0,0.0,0.0,80.0,0.0,0.0
3.5,80.0,0.0,0.0,80.0,0.0,0.0
3.6,80.0,0.0,0.0,80.0,0.0,0.0
3.7,80.0,0.0,0.0,80.0,0.0,0.0
3.8,80.0,0.0,0.0,80.0,0.0,0.0
3.9,80.0,0.0,0.0,80.0,0.0,0.0
4.0,80.0,0.0,0.0,80.0,0.0,0.0
4.1,80.0,0.0,0.0,80.0,0.0,0.0
4.2,80.0,0.0,0.0,80.0,0.0,0.0
4.3,80.0,0.0,0.0,80.0,0.0,0.0
4.4,80.0,0.0,0.0,80.0,0.0,0.0
4.5,80.0,0.0,0.0,80.0,0.0,0.0
4.6,80.0,0.0,0.0,80.0,0.0,0.0
4.7,80.0,0.0,0.0,80.0,0.0,0.0
4.8,80.0,0.0,0.0,80.0,0.0,0.0
4.9,80.0,0.0,0.0,80.0,0.0,0.0
5.0,80.0,0.0,0.0,80.0,0.0,0.0
5.1,80.0,0.0,0.0,80.0,0.0,0.0
5.2,80.0,0.0,0.0,80.0,0.0,0.0
5.3,80.0,0.0,0.0,80.0,0.0,0.0
5.4,80.0,0.0,0.0,80.0,0.0,0.0
5.5,80.0,0.0,0.0,80.0,0.0,0.0
5.6,80.0,0.0,0.0,80.0,0.0,0.0
5.7,80.0,0.0,0.0,80.0,0.0,0.0
5.8,80.0,0.0,0.0,80.0,0.0,0.0
5.9,80.0,0.0,0.0,80.0,0.0,0.0
6.0,80.0,0.0,0.0,80.0,0.0,0.0
6.1,80.0,0.0,0.0,80.0,0.0,0.0
6.2,80.0,0.0,0.0,80.0,0.0,0.0
6.3,80.0,0.0,0.0,80.0,0.0,0.0
6.4,80.0,0.0,0.0,80.0,0.0,0.0
6.5,80.0,0.0,0.0,80.0,0.0,0.0
6.6,80.0,0.0,0.0,80.0,0.0,0.0
6.7,80.0,0.0,0.0,80.0,0.0,0.0
6.8,80.0,0.0,0.0,80.0,0.0,0.0
6.9,80.0,0.0,0.0,80.0,0.0,0.0
7.0,80.0,0.0,0.0,80.0,0.0,0.0
7.1,80.0,0.0,0.0,80.0,0.0,0.0
7.2,80.0,0.0,0.0,80.0,0.0,0.0
7.3,80.0,0.0,0.0,80.0,0.0,0.0
7.4,80.0,0.0,0.0,80.0,0.0,0.0
7.5,80.0,0.0,0.0,80.0,0.0,0.0
7.6,80.0,0.0,0.0,80.0,0.0,0.0
7.7,80.0,0.0,0.0,80.0,0.0,0.0
7.8,80.0,0.0,0.0,80.0,0.0,0.0
7.9,80.0,0.0,0.0,80.0,0.0,0.0
8.0,80.0,0.0,0.0,80.0,0.0,0.0
8.1,80.0,0.0,0.0,80.0,0.0,0.0
8.2,80.0,0.0,0.0,80.0,0.0,0.0
8.3,80.0,0.0,0.0,80.0,0.0,0.0
8.4,80.0,0.0,0.0,80.0,0.0,0.0
8.5,80.0,0.0,0.0,80.0,0.0,0.0
8.6,80.0,0.0,0.0,80.0,0.0,0.0
8.7,80.0,0.0,0.0,80.0,0.0,0.0
8.8,80.0,0.0,0.0,80.0,0.0,0.0
8.9,80.0,0.0,0.0,80.0,0.0,0.0
9.0,80.0,0.0,0.0,80.0,0.0,0.0
9.1,80.0,0.0,0.0,80.0,0.0,0.0
9.2,80.0,0.0,0.0,80.0,0.0,0.0
9.3,80.0,0.0,0.0,80.0,0.0,0.0
9.4,80.0,0.0,0.0,80.0,0.0,0.0
9.5,80.0,0.0,0.0,80.0,0.0,0.0
9.6,80.0,0.0,0.0,80.0,0.0,0.0
9.7,80.0,0.0,0.0,80.0,0.0,0.0
9.8,80.0,0.0,0.0,80.0,0.0,0.0
9.9,80.0,0.0,0.0,80.0,0.0,0.0
10.0,80.0,0.0,0.0,80.0,0.0,0.0
10.1,80.0,0.0,0.0,80.0,0.0,0.0
10.2,80.0,0.0,0.0,80.0,0.0,0.0
10.3,80.0,0.0,0.0,80.0,0.0,0.0
10.4,80.0,0.0,0.0,80.0,0.0,0.0
10.5,80.0,0.0,0.0,80.0,0.0,0.0
10.6,80.0,0.0,0.0,80.0,0.0,0.0
10.7,80.0,0.0,0.0,80.0,0.0,0.0
10.8,80.0,0.0,0.0,80.0,0.0,0.0
10.9,80.0,0.0,0.0,80.0,0.0,0.0
11.0,80.0,0.0,0.0,80.0,0.0,0.0
11.1,80.0,0.0,0.0,80.0,0.0,0.0
11.2,80.0,0.0,0.0,80.0,0.0,0.0
11.3,80.0,0.0,0.0,80.0,0.0,0.0
11.4,80.0,0.0,0.0,80.0,0.0,0.0
11.5,80.0,0.0,0.0,80.0,0.0,0.0
11.6,80.0,0.0,0.0,80.0,0.0,0.0
11.7,80.0,0.0,0.0,80.0,0.0,0.0
11.8,80.0,0.0,0.0,80.0,0.0,0.0
11.9,80.0,0.0,0.0,80.0,0.0,0.0
12.0,80.0,0.0,0.0,80.0,0.0,0.0
12.1,80.0,0.0,0.0,80.0,0.0,0.0
12.2,80.0,0.0,0.0,80.0,0.0,0.0
12.3,80.0,0.0,0.0,80.0,0.0,0.0
12.4,80.0,0.0,0.0,80.0,0.0,0.0
12.5,80.0,0.0,0.0,80.0,0.0,0.0
12.6,80.0,0.0,0.0,80.0,0.0,0.0
12.7,80.0,0.0,0.0,80.0,0.0,0.0
12.8,80.0,0.0,0.0,80.0,0.0,0.0
12.9,80.0,0.0,0.0,80.0,0.0,0.0
13.0,80.0,0.0,0.0,80.0,0.0,0.0
13.1,80.0,0.0,0.0,80.0,0.0,0.0
13.2,80.0,0.0,0.0,80.0,0.0,0.0
13.3,80.0,0.0,0.0,80.0,0.0,0.0
13.4,80.0,0.0,0.0,80.0,0.0,0.0
